Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,23/12/2021,2471696,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,13.94,,,168,,,261813.12,,,2342.07,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,23/12/2021,2475982,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,14.19,,,330,,,523484.68,,,4682.87,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,22/12/2021,2477977,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,6.52,,,250,,,364225,,,1629.10,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,22/12/2021,2477061,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,17.38,,,538,,,2090718.16,,,9351.34,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,22/12/2021,2477062,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,6.36,,,348,,,495210.96,,,2214.97,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,28/12/2021,2477061,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,14.79,,,701,,,2317187.78,,,10364.29,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,AUDIO,29/12/2021,2477067,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,3.14,,,70,,,49068.9,,,219.47,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,21/12/2021,2477609,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,2724,,,158339.28,,,913.79,,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,21/12/2021,2477807,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,1980,,,134435.28,,,664.21,,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,21/12/2021,2477608,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,84,,,4938.12,,,123.99,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,22/12/2021,2476828,MOLECA,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,2292,,,109893,,,768.87,,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,23/12/2021,2476816,MOLECA,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,3552,,,177500.88,,,1191.55,,
AMPHORA PERU S.A.C.,2049228163,ACCESORIOS,ACCESORIOS TERCERAS,22/12/2021,2477848,ZIOL & ZAKY,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,1231,,,68533.76,,,608.27,,
AMPHORA PERU S.A.C.,2049228163,ACCESORIOS,ACCESORIOS TERCERAS,22/12/2021,2477848,ZIOL & ZAKY,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,,48,,,3103.68,,,8.32,,
AMPHORA PERU S.A.C.,2049228163,ACCESORIOS,ACCESORIOS TERCERAS,23/12/2021,2479123,ZIOL & ZAKY,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,612,,,61118.09,,,302.41,,
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,28/12/2021,2466814,INDURAMA,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,20.85,,,32,,,29828.8,,,667.09,
ELECTROANDINA INDUSTRIAL S.A.C.,2051057945,ELECTROHOGAR,LINEA BLANCA,28/12/2021,2475065,INDURAMA,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,17.92,,,250,,,200338.14,,,4480.35,
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,22/12/2021,2477614,JOCKEY,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,274,,,6168.84,,,47.51,,
PUTNAM INVESTMENT S.A.C.,2043185845,HOMBRE,ROPA INTERIOR HOMBRE,22/12/2021,2477614,JOCKEY,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,128,,,4089.58,,,28.63,,
SAMITEX SA,2034851182,HOMBRE,ROPA INTERIOR HOMBRE,22/12/2021,2477875,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,667,,,28283.82,,,149.17,,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,23/12/2021,2479103,JOHN HOLDEN,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,423,,,26967.39,,,227.04,,
SAMITEX SA,2034851182,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,23/12/2021,2479103,JOHN HOLDEN,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1692,,,97336.99,,,378.40,,
LS BATWING PERU S.R.L.,2060521403,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,27/12/2021,2479308,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,403,,,35140.2,,,90.13,,
LS BATWING PERU S.R.L.,2060521403,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,27/12/2021,2477916,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,281,,,20241.29,,,260.80,
LS BATWING PERU S.R.L.,2060521403,HOMBRE,MARCAS CASUAL NACIONAL HOMBRE,27/12/2021,2477917,DOCKERS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,4865,,,379755.82,,,1088.01,,
LS BATWING PERU S.R.L.,2060521403,MUJER,MARCAS JUVENIL NACIONAL MUJER,21/12/2021,2477039,LEVI'S,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1607,,,128657.05,,,359.39,,
OXFORD S.A.- SUCURSAL PERU,2050503968,DEPORTES,BICICLETAS Y MAQUINAS,27/12/2021,2479234,OXFORD,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,44.45,,,35,,,75722.17,,,1555.75,
OXFORD S.A.- SUCURSAL PERU,2050503968,DEPORTES,BICICLETAS Y MAQUINAS,27/12/2021,2479234,SOLE,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,44.45,,,6,,,23132.28,,,266.70,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,21/12/2021,2476642,FOX,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,2751,,,152042.46,,,477.02,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,21/12/2021,2476649,FOX,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,496,,,50479.47,,,110.93,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,22/12/2021,2477159,QUIKSILVER,PQ,TERCERAS,CD Villa El Salvador,BT,0.17,0.00,,99,,,3166.02,,,17.17,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,22/12/2021,2477159,QUIKSILVER,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,477,,,21626.2,,,82.71,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,22/12/2021,2477159,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,3856,,,293921.6,,,862.35,,
OLA Y MONTAÑA S.A.C.,2052067367,HOMBRE,MARCAS JUVENIL NACIONAL HOMBRE,22/12/2021,2477158,QUIKSILVER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,67,,,6606.11,,,62.18,
OLA Y MONTAÑA S.A.C.,2052067367,MUJER,MARCAS JUVENIL NACIONAL MUJER,23/12/2021,2477524,CHAMPION,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1198,,,58035.52,,,267.92,,
OLA Y MONTAÑA S.A.C.,2052067367,MUJER,MARCAS JUVENIL NACIONAL MUJER,23/12/2021,2477523,CHAMPION,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,52,,,2573.11,,,48.26,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,23/12/2021,2477543,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,186,,,15186.89,,,172.63,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,23/12/2021,2477544,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,359,,,30661.68,,,80.29,,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,29/12/2021,2480237,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,160,,,13623.46,,,35.78,,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,29/12/2021,2480236,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,87,,,7022.74,,,80.75,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,27/12/2021,2479204,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,63,,,5633.7,,,58.47,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS JUVENIL NACIONAL MUJER,27/12/2021,2479205,EXIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,173,,,15758.58,,,38.69,,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS FORMAL NACIONAL MUJER,29/12/2021,2479907,MENTHA Y CHOCOLATE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,180,,,18012.7,,,167.06,
SMART BRANDS S.A.C.,2056320709,MUJER,MARCAS FORMAL NACIONAL MUJER,27/12/2021,2478141,MENTHA Y CHOCOLATE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,86,,,8028.17,,,79.82,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,21/12/2021,2476586,ROSEN,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,352,,,44982.49,,,173.93,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,21/12/2021,2476586,ROSEN,SBN,TERCERAS,CD Villa El Salvador,SBN,0.43,0.00,,25,,,3181.07,,,10.73,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,22/12/2021,2475777,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,5.85,0.00,,78,,,113964.19,,,456.30,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,22/12/2021,2476743,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,44.45,,,15,,,29506.65,,,666.75,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,29/12/2021,2479062,ROSEN,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,212,,,26859.72,,,104.76,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,29/12/2021,2479062,ROSEN,SBN,TERCERAS,CD Villa El Salvador,SBN,0.43,0.00,,21,,,2103.11,,,9.01,,
ROSEN PERU S.A.,2025888642,DECOHOGAR,DORMITORIO,29/12/2021,2479484,ROSEN,BT - OTROS,TERCERAS,CD ALDEA6,BT,5.85,0.00,,6,,,5350.1,,,35.10,,
IMPORTADORA Y DISTRIBUIDORA MACROTE,2054628897,ELECTROHOGAR,ELECTRODOMESTICOS,29/12/2021,2480173,CUISINART,SB,TERCERAS,CD Villa El Salvador,SB,0.00,1.58,,,20,,,4733.8,,,31.61,
KS DEPOR S.A.,2053214541,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479096,UMBRO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,2618,,,122664.84,,,585.49,,
KS DEPOR S.A.,2053214541,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479097,UMBRO,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,,48,,,1708.32,,,8.32,,
KS DEPOR S.A.,2053214541,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479097,UMBRO,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,2549,,,67973.75,,,442.00,,
KS DEPOR S.A.,2053214541,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2479099,UMBRO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,120,,,7626.24,,,111.37,
KS DEPOR S.A.,2053214541,DEPORTES,ZAPATILLAS TERCERO,29/12/2021,2479555,UMBRO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,2048,,,150072.6,,,687.02,,
KS DEPOR S.A.,2053214541,INFANTIL,MARCAS NACIONAL NINA,28/12/2021,2477402,UMBRO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,150,,,3495,,,139.22,
KS DEPOR S.A.,2053214541,INFANTIL,MARCAS NACIONAL NINA,28/12/2021,2477403,UMBRO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,420,,,9786,,,93.93,,
KS DEPOR S.A.,2053214541,INFANTIL,MARCAS NACIONAL NINO,28/12/2021,2477408,UMBRO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,920,,,21436,,,205.75,,
KS DEPOR S.A.,2053214541,INFANTIL,MARCAS NACIONAL NINO,28/12/2021,2477407,UMBRO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,340,,,7922,,,315.56,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,22/12/2021,2475902,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,384,,,44073.84,,,128.82,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,22/12/2021,2475901,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,120,,,13848,,,177.12,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,28/12/2021,2475906,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,48,,,5059.68,,,70.85,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO JUVENIL URBANO,28/12/2021,2475907,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,360,,,37947.6,,,120.77,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,22/12/2021,2475879,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,5048,,,892647.95,,,1693.40,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO MUJER URBANO,22/12/2021,2475878,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,728,,,133518.64,,,1074.54,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,22/12/2021,2475886,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,1499,,,228753.78,,,502.85,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,22/12/2021,2475885,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,147,,,31854.03,,,216.98,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,27/12/2021,2478093,UMBRO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,192,,,6823.68,,,64.41,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,27/12/2021,2478080,UMBRO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,144,,,14514.24,,,212.55,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,27/12/2021,2478092,UMBRO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,70,,,2487.8,,,103.32,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,27/12/2021,2478081,UMBRO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,455,,,45880.44,,,152.63,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,28/12/2021,2475884,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,108,,,21576.24,,,36.23,,
KS DEPOR S.A.,2053214541,CALZADO,TERCERA CALZADO HOMBRE URBANO,28/12/2021,2475883,CONVERSE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,24,,,4794.72,,,35.42,
BSH ELECTRODOMESTICOS SAC,2033044437,ELECTROHOGAR,LINEA BLANCA,29/12/2021,2475019,BOSCH,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,27.67,,,356,,,440392.66,,,9848.92,
BSH ELECTRODOMESTICOS SAC,2033044437,ELECTROHOGAR,LINEA BLANCA,29/12/2021,2475019,COLDEX,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,24.42,,,98,,,107025.02,,,2393.50,
BSH ELECTRODOMESTICOS SAC,2033044437,ELECTROHOGAR,ELECTRODOMESTICOS,29/12/2021,2479567,BOSCH,SB,TERCERAS,CD Villa El Salvador,SB,0.00,2.63,,,25,,,3526.25,,,65.79,
BSH ELECTRODOMESTICOS SAC,2033044437,ELECTROHOGAR,ELECTRODOMESTICOS,29/12/2021,2479567,BOSCH,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,3.46,,,94,,,17420.96,,,325.04,
BSH ELECTRODOMESTICOS SAC,2033044437,ELECTROHOGAR,ELECTRODOMESTICOS,29/12/2021,2479568,BOSCH,SBN,TERCERAS,CD Villa El Salvador,SBN,1.56,0.00,,31,,,2585.09,,,48.23,,
SAMSONITE PERU S.A.C.,2055193835,ACCESORIOS,ACCESORIOS TERCERAS,27/12/2021,2479419,SECRET,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,530,,,41162.16,,,261.89,,
REPRIND S.A.C.,2010230918,MUJER,MARCAS CORSETERIA NACIONAL,23/12/2021,2476760,KOKETA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,3539,,,45673.1,,,613.66,,
REPRIND S.A.C.,2010230918,MUJER,MARCAS CORSETERIA NACIONAL,23/12/2021,2476760,KOKETA,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,130,,,4854.34,,,29.07,,
EMPRESA DE SERVICIOS BUENA COSTURA,2060205570,MUJER,MARCAS JUVENIL NACIONAL MUJER,23/12/2021,2478356,METAL JEANS,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1570,,,62186.4,,,351.11,,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2475835,PUMA,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,,,28,,,1092.42,,,4.86,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2475835,PUMA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,,,10,,,357.3,,,1.73,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,22/12/2021,2477082,PUMA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,2840,,,39144.5,,,492.46,,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,22/12/2021,2477071,PUMA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,6229,,,88777,,,1080.11,,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,22/12/2021,2475846,PUMA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,367,,,5296.3,,,63.64,,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,22/12/2021,2475838,PUMA,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,,345,,,13170,,,59.82,,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,22/12/2021,2475838,PUMA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,356,,,12719.88,,,61.73,,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,TEXTIL TERCEROS DEPORTES,23/12/2021,2475845,PUMA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,,,374,,,6199.4,,,64.85,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,ZAPATILLAS TERCERO,21/12/2021,2475836,PUMA,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,48,,,5685.12,,,70.85,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,ZAPATILLAS TERCERO,21/12/2021,2475843,PUMA,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,72,,,9268.8,,,106.27,
DISTRIBUIDORA DEPORTIVA PUMA S.A.C.,2051055659,DEPORTES,ZAPATILLAS TERCERO,21/12/2021,2475837,PUMA,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,2004,,,205899,,,672.26,,
SRDD GRUPO CREATIVO SAC,2054576650,MUJER,BARBADOS MUJER,23/12/2021,2456780,BARBADOS,FLT,PROPIAS,CD Villa El Salvador,FLT,0.22,0.00,,108,,,2065.32,,,24.15,,
INTCOMEX PERU S.A.C,2025450787,ELECTROHOGAR,ELECTRONICA MENOR,22/12/2021,2477920,JBL,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,2.77,,,586,,,92137.58,,,1625.05,
GRUPO AXIS S.A.,2050170918,MUJER,MARCAS CORSETERIA NACIONAL,23/12/2021,2476773,CAFFARENA,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,,67,,,3075.8,,,11.62,,
GRUPO AXIS S.A.,2050170918,MUJER,MARCAS CORSETERIA NACIONAL,23/12/2021,2476773,CAFFARENA,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,,267,,,7080.99,,,46.30,,
GRUPO AXIS S.A.,2050170918,MUJER,MARCAS CORSETERIA NACIONAL,23/12/2021,2476773,CAFFARENA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,1843,,,65346.23,,,319.58,,
GRUPO AXIS S.A.,2050170918,MUJER,MARCAS CORSETERIA NACIONAL,23/12/2021,2479267,CAFFARENA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,474,,,5901.3,,,82.19,,
GRUPO AXIS S.A.,2050170918,MUJER,MARCAS CORSETERIA NACIONAL,28/12/2021,2477829,CAFFARENA,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,1316,,,12306.21,,,228.19,,
GRUPO AXIS S.A.,2050170918,MUJER,MARCAS CORSETERIA NACIONAL,28/12/2021,2477829,CAFFARENA,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,191,,,4041.54,,,42.72,,
COMPAÑIA E INVERSIONES FORLI S.A.C.,2051110820,DECOHOGAR,DORMITORIO,22/12/2021,2477178,RIZZOLI,BT - OTROS,PROPIAS,CD ALDEA6,BT,5.85,0.00,,8,,,6859.32,,,46.80,,
COMPAÑIA E INVERSIONES FORLI S.A.C.,2051110820,DECOHOGAR,DORMITORIO,22/12/2021,2477178,FORLI,BT - OTROS,TERCERAS,CD ALDEA6,BT,5.85,0.00,,17,,,17358.24,,,99.45,,
COMPAÑIA E INVERSIONES FORLI S.A.C.,2051110820,DECOHOGAR,DORMITORIO,27/12/2021,2479235,FORLI,BT - OTROS,TERCERAS,CD ALDEA6,BT,5.85,0.00,,4,,,2519.32,,,23.40,,
CIA INDUSTRIAL CONTINENTAL SRL,2010130867,DECOHOGAR,DORMITORIO,23/12/2021,2476584,DRIMER,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,323,,,12242.6,,,159.60,,
CIA INDUSTRIAL CONTINENTAL SRL,2010130867,DECOHOGAR,DORMITORIO,23/12/2021,2476585,SERTA,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,6,,,405.2,,,2.96,,
CIA INDUSTRIAL CONTINENTAL SRL,2010130867,DECOHOGAR,CAMA,23/12/2021,2476589,DISNEY,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,24,,,2157.6,,,11.86,,
CIA INDUSTRIAL CONTINENTAL SRL,2010130867,DECOHOGAR,CAMA,23/12/2021,2477548,RIPLEY HOME,SB,PROPIAS,CD Villa El Salvador,SB,0.49,0.00,,1568,,,24304,,,774.80,,
CATALOGO SAC,2050790711,MUJER,MARCAS LENCERIA NACIONAL,22/12/2021,2479146,IN BLOOM,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,293,,,17752.13,,,157.26,,
CONSORCIO SUR ANDINO S.A.C.,2051934245,DEPORTES,TIEMPO LIBRE,29/12/2021,2478503,NATIONAL GEOGRAPHIC CAMPING COLLECTION,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,628,,,28830.38,,,310.31,,
CONSORCIO SUR ANDINO S.A.C.,2051934245,DEPORTES,TIEMPO LIBRE,29/12/2021,2478503,NATIONAL GEOGRAPHIC CAMPING COLLECTION,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,,90,,,8049.96,,,15.61,,
CONSORCIO SUR ANDINO S.A.C.,2051934245,DEPORTES,TIEMPO LIBRE,29/12/2021,2478508,NATIONAL GEOGRAPHIC CAMPING COLLECTION,SB,TERCERAS,CD Villa El Salvador,SB,0.49,0.00,,231,,,23598.38,,,114.14,,
CONSORCIO SUR ANDINO S.A.C.,2051934245,DEPORTES,TIEMPO LIBRE,29/12/2021,2478508,NATIONAL GEOGRAPHIC CAMPING COLLECTION,PQ,TERCERAS,CD Villa El Salvador,SB,0.17,0.00,,36,,,1645.56,,,6.24,,
CONSORCIO SUR ANDINO S.A.C.,2051934245,DEPORTES,TIEMPO LIBRE,29/12/2021,2478502,NATIONAL GEOGRAPHIC CAMPING COLLECTION,SB,TERCERAS,CD Villa El Salvador,SB,0.00,1.58,,,187,,,17091.51,,,295.60,
CONSORCIO SUR ANDINO S.A.C.,2051934245,DEPORTES,TIEMPO LIBRE,29/12/2021,2478502,NATIONAL GEOGRAPHIC CAMPING COLLECTION,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,0.17,,,44,,,2763.8,,,7.63,
