Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,10/12/2021,2474845,MICHAEL KORS,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,2,,,484.78,,,0.36,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,10/12/2021,2474844,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,131,,,10677.28,,,23.44,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,10/12/2021,2474846,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,40,,,8815.04,,,7.16,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473859,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,1137,,,78939.57,,,203.42,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473539,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,126,,,7607.88,,,22.54,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473541,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,100,,,12985,,,17.89,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473858,CLINIQUE,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,90,,,7204.38,,,16.10,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473538,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,90,,,23433.3,,,16.10,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473854,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,11,,,3897.38,,,1.97,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473857,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,2,,,450.88,,,0.36,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,07/12/2021,2473540,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,40,,,3678,,,7.16,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,16/12/2021,2474847,MAC,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,0.00,33,,,2329.47,,,5.90,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,02/12/2021,5460077787,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.00,1.14,,,30,,,1350,,,34.22
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2468963,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,349,,,13936.12,,,60.52,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2470635,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,300,,,14531.87,,,278.43,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2468962,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,67,,,2721.12,,,11.62,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,30/11/2021,2470636,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,1541,,,72709.74,,,344.63,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,13/12/2021,2474155,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,326,,,15125.48,,,302.56,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,13/12/2021,2474156,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,1544,,,70575.2,,,345.30,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,13/12/2021,2474133,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,0.00,,12,,,363.54,,,2.08,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,13/12/2021,2474134,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,0.00,36,,,1090.62,,,6.24,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,30/11/2021,2468899,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,848,,,99939.24,,,284.47,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,30/11/2021,2471282,LOTTO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,0.00,,105,,,5695.58,,,97.45,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,30/11/2021,2471282,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,200,,,10444.76,,,295.20,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,30/11/2021,2468898,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,226,,,29842.14,,,333.58,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,30/11/2021,2471283,LOTTO,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,0.00,645,,,34736.38,,,144.25,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,30/11/2021,2471283,LOTTO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,1363,,,70389.61,,,457.23,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,13/12/2021,2468876,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,331,,,47760.95,,,488.56,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,13/12/2021,2468887,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,970,,,115301.87,,,325.40,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,15/12/2021,2474050,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,0.00,,241,,,31569.59,,,355.72,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,15/12/2021,2474051,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,0.00,845,,,98765.74,,,283.46,,
MATTEL PERU S.A.,2042585386,INFANTIL,RODADOS,10/12/2021,2473651,FISHER PRICE,SB,TERCERAS,CD Villa El Salvador,SB,0.00,3.25,0.00,,120,,,20895,,,389.86,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,23/11/2021,2465627,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,2.39,0.00,0.00,347,,,44523.66,,,830.73,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,23/11/2021,2465627,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.72,0.00,0.00,7528,,,292455.88,,,5456.71,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,23/11/2021,2465627,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,1.19,0.00,0.00,90,,,5759.82,,,107.47,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,27/11/2021,2465628,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,1.36,0.00,0.00,310,,,22625.04,,,422.14,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,27/11/2021,2465628,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.62,0.00,0.00,498,,,16616.88,,,310.04,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473749,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.76,0.00,,44,,,6515.22,,,121.56,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473749,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,14.51,0.00,,62,,,48226.74,,,899.83,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473642,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,3.88,0.00,,80,,,16626.4,,,310.22,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473642,BARBIE,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,2.41,0.00,,39,,,5037.63,,,93.99,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473642,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.62,0.00,,50,,,7020.5,,,130.99,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473642,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,5.14,0.00,,150,,,41289,,,770.38,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,1.75,0.00,0.00,399,,,37323.62,,,696.39,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SBN,2.62,0.00,0.00,38,,,5335.58,,,99.55,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,1.07,0.00,0.00,2982,,,170966.56,,,3189.94,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,BARBIE,PQ,TERCERAS,CD Villa El Salvador,FLT,2.41,0.00,0.00,3,,,387.51,,,7.23,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,1.17,0.00,0.00,1392,,,87238.56,,,1627.72,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,0.48,0.00,0.00,388,,,9920.24,,,185.09,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.81,0.00,0.00,267,,,11558.84,,,215.67,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,1.58,0.00,0.00,410,,,34802.58,,,649.35,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,0.52,0.00,0.00,160,,,4486.4,,,83.71,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,1.60,0.00,0.00,31,,,2650.47,,,49.45,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,STAR WARS,PQ,TERCERAS,CD Villa El Salvador,SB,2.83,0.00,0.00,12,,,1819.8,,,33.95,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,STAR WARS,SBN,TERCERAS,CD Villa El Salvador,SBN,7.34,0.00,0.00,32,,,12584,,,234.80,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,MOTO,PQ,TERCERAS,CD Villa El Salvador,SBN,1.10,0.00,0.00,324,,,19061.24,,,355.65,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,MINIONS,PQ,TERCERAS,CD Villa El Salvador,SB,0.52,0.00,0.00,15,,,420.6,,,7.85,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,IMAGINEXT,PQ,TERCERAS,CD Villa El Salvador,SBN,0.58,0.00,0.00,741,,,22859.85,,,426.52,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,UNO,PQ,TERCERAS,CD Villa El Salvador,SBN,0.84,0.00,0.00,132,,,5925.48,,,110.56,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,MATTEL,PQ,TERCERAS,CD Villa El Salvador,SBN,1.10,0.00,0.00,4,,,235.76,,,4.40,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473750,LITTLE LIVE PETS,PQ,TERCERAS,CD Villa El Salvador,SB,1.15,0.00,0.00,214,,,13135.52,,,245.09,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473881,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,5.76,0.00,,3,,,926.91,,,17.29,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473881,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,3.46,0.00,,40,,,7414.4,,,138.34,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473881,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,2.83,0.00,,40,,,6066,,,113.18,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,10/12/2021,2473649,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.93,0.00,,30,,,4718.1,,,88.03,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.60,0.00,,190,,,26508.5,,,494.60,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,3.24,0.00,,222,,,38565.28,,,719.56,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,16.91,0.00,,212,,,192100.2,,,3584.25,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,1.42,0.00,,341,,,26009.06,,,485.28,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,0.80,0.00,,160,,,6880.2,,,128.37,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,MEGABLOCKS,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,1.47,0.00,,2,,,157.2,,,2.93,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,3.46,0.00,,60,,,11121.6,,,207.51,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,4.02,0.00,,132,,,28423.28,,,530.33,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,STAR WARS,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,2.83,0.00,,60,,,9099,,,169.77,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,JURASSIC WORLD,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,2.20,0.00,,40,,,4717.6,,,88.02,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,04/12/2021,2473791,IMAGINEXT,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,4.98,0.00,,32,,,8538.64,,,159.32,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,1.96,0.00,0.00,208,,,21877.08,,,408.19,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.79,0.00,0.00,7552,,,321754.08,,,6003.36,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,3.68,0.00,0.00,782,,,154300.7,,,2878.98,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SB,0.47,0.00,0.00,420,,,10592.4,,,197.64,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SBN,1.73,0.00,0.00,164,,,15194.6,,,283.50,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SB,1.25,0.00,0.00,1623,,,108334.13,,,2021.32,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,FISHER PRICE,PQ,TERCERAS,CD Villa El Salvador,SBN,0.54,0.00,0.00,410,,,11905.66,,,222.14,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,MEGABLOCKS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.96,0.00,0.00,1438,,,73857.16,,,1378.04,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SB,1.55,0.00,0.00,38,,,3166.76,,,59.09,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,POLLY POCKET,PQ,TERCERAS,CD Villa El Salvador,SBN,2.78,0.00,0.00,410,,,61165.1,,,1141.23,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,0.52,0.00,0.00,320,,,8972.8,,,167.42,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,STAR WARS,PQ,TERCERAS,CD Villa El Salvador,SB,2.83,0.00,0.00,62,,,9402.3,,,175.43,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,MOTO,PQ,TERCERAS,CD Villa El Salvador,SBN,0.94,0.00,0.00,564,,,28487.64,,,531.53,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,CARS,PQ,TERCERAS,CD Villa El Salvador,SB,0.73,0.00,0.00,48,,,1884.96,,,35.17,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,MATCH BOX,PQ,TERCERAS,CD Villa El Salvador,SB,1.05,0.00,0.00,12,,,673.56,,,12.57,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,LITTLE MOMMY,PQ,TERCERAS,CD Villa El Salvador,SB,3.71,0.00,0.00,210,,,41790.3,,,779.73,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,JURASSIC WORLD,PQ,TERCERAS,CD Villa El Salvador,SBN,2.20,0.00,0.00,54,,,6368.76,,,118.83,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,IMAGINEXT,PQ,TERCERAS,CD Villa El Salvador,SBN,1.84,0.00,0.00,394,,,38790,,,723.75,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,TRYSTART,PQ,TERCERAS,CD Villa El Salvador,SB,0.52,0.00,0.00,200,,,5608,,,104.64,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,THOMAS & FRIENDS,PQ,TERCERAS,CD Villa El Salvador,SB,1.47,0.00,0.00,66,,,5187.6,,,96.79,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,11/12/2021,2474126,THOMAS & FRIENDS,PQ,TERCERAS,CD Villa El Salvador,SBN,0.52,0.00,0.00,54,,,1514.16,,,28.25,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2474126,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.09,0.00,0.00,30168,,,150840,,,2814.41,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SB,0.86,0.00,0.00,339,,,15672.39,,,292.42,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,HOT WHEELS,PQ,TERCERAS,CD Villa El Salvador,SBN,3.04,0.00,0.00,16,,,2606.16,,,48.63,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,1.65,0.00,0.00,992,,,87874.1,,,1639.58,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,BARBIE,PQ,TERCERAS,CD Villa El Salvador,FLT,2.41,0.00,0.00,192,,,24800.64,,,462.74,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SBN,3.39,0.00,0.00,284,,,51587.16,,,962.53,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,STRAWBERRY,PQ,TERCERAS,CD Villa El Salvador,SBN,1.05,0.00,0.00,12,,,673.56,,,12.57,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,MEGABLOCKS,SB,TERCERAS,CD Villa El Salvador,SB,0.94,0.00,0.00,6,,,303.06,,,5.65,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SB,0.52,0.00,0.00,56,,,1570.24,,,29.30,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,3.53,0.00,0.00,69,,,13059.66,,,243.67,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475104,JURASSIC WORLD,PQ,TERCERAS,CD Villa El Salvador,SBN,2.20,0.00,0.00,78,,,9199.32,,,171.64,,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475103,BARBIE,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,2.41,0.00,,24,,,3100.08,,,57.84,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2475103,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,5.14,0.00,,40,,,11010.4,,,205.43,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2476643,BARBIE,PQ,TERCERAS,CD Villa El Salvador,SB,0.00,3.88,0.00,,100,,,20783,,,387.77,
MATTEL PERU S.A.,2042585386,INFANTIL,JUGUETERIA,17/12/2021,2476643,JURASSIC PARK,PQ,TERCERAS,CD Villa El Salvador,SBN,0.00,5.14,0.00,,129,,,35508.54,,,662.53,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,30/11/2021,2457283,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,20.32,0.00,,183,,,415654.52,,,3718.27,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,30/11/2021,2466946,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,18.90,0.00,,6,,,12676.98,,,113.40,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,23/11/2021,2457283,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,22.85,0.00,,91,,,232425.3,,,2079.18,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,23/11/2021,5460077563,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,0.00,15.95,,,3,,,5348,,,47.84
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,24/11/2021,2457283,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,17.09,0.00,,460,,,879051.09,,,7863.62,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,24/11/2021,2466946,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,22.81,0.00,,30,,,76503.6,,,684.37,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,26/11/2021,2457283,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,46.64,0.00,,60,,,312836.1,,,2798.50,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,26/11/2021,2466946,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,17.71,0.00,,23,,,45534.06,,,407.33,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,09/12/2021,2457274,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,15.11,0.00,,438,,,739789.97,,,6617.85,
